date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,district_id
2020-08-19,Kensington and Chelsea,E09000020,-49.0,-31.0,,-62,-61.0,19.0,295
2020-08-19,Lambeth,E09000022,-39.0,-29.0,-2.0,-63,-62.0,21.0,297
2020-08-19,Bromley,E09000006,-13.0,-21.0,,-53,-60.0,19.0,281
2020-08-19,Lewisham,E09000023,-21.0,-15.0,,-51,-60.0,20.0,298
2020-08-19,Hounslow,E09000018,-22.0,-27.0,,-50,-52.0,17.0,293
2020-08-19,Hackney,E09000012,-35.0,-25.0,,-54,-60.0,19.0,287
2020-08-19,Brent,E09000005,-14.0,-23.0,,-46,-50.0,15.0,280
2020-08-19,Greenwich,E09000011,-19.0,-20.0,,-45,-57.0,18.0,286
2020-08-19,Harrow,E09000015,-15.0,-24.0,,-52,-53.0,17.0,290
2020-08-19,Redbridge,E09000026,-12.0,-19.0,,-47,-55.0,16.0,301
2020-08-19,Westminster,E09000033,-64.0,-51.0,-55.0,-67,-65.0,20.0,308
2020-08-19,Bexley,E09000004,-13.0,-17.0,,-51,-52.0,16.0,279
2020-08-19,Sutton,E09000029,,-22.0,,-57,-56.0,18.0,304
2020-08-19,Merton,E09000024,-23.0,-22.0,,-55,-57.0,19.0,299
2020-08-19,Islington,E09000019,-53.0,-41.0,,-63,-69.0,23.0,294
2020-08-19,Barnet,E09000003,-16.0,-27.0,,-50,-57.0,18.0,278
2020-08-19,Havering,E09000016,-15.0,-19.0,,-48,-52.0,15.0,291
2020-08-19,Wandsworth,E09000032,-27.0,-29.0,4.0,-53,-65.0,22.0,307
2020-08-19,Richmond upon Thames,E09000027,-29.0,-29.0,,-59,-65.0,21.0,302
2020-08-19,Barking and Dagenham,E09000002,-22.0,-20.0,,-43,-45.0,13.0,277
2020-08-19,Southwark,E09000028,-40.0,-30.0,-32.0,-58,-62.0,20.0,303
2020-08-19,Waltham Forest,E09000031,-8.0,-19.0,,-50,-56.0,16.0,306
2020-08-19,Enfield,E09000010,-19.0,-22.0,,-48,-49.0,14.0,285
2020-08-19,City of London,E09000001,-80.0,-71.0,-64.0,-75,,,276
2020-08-19,Kingston upon Thames,E09000021,-18.0,-29.0,,-57,-61.0,19.0,296
2020-08-19,Haringey,E09000014,-25.0,-28.0,,-55,-58.0,18.0,289
2020-08-19,Croydon,E09000008,-17.0,-22.0,,-51,-53.0,17.0,283
2020-08-19,Newham,E09000025,-29.0,-23.0,,-50,-52.0,15.0,300
2020-08-19,Tower Hamlets,E09000030,-46.0,-26.0,-36.0,-59,-65.0,21.0,305
2020-08-19,Hillingdon,E09000017,-22.0,-20.0,,-66,-52.0,17.0,292
2020-08-19,Ealing,E09000009,-12.0,-25.0,,-52,-53.0,16.0,284
2020-08-19,Camden,E09000007,-63.0,-50.0,-31.0,-69,-68.0,21.0,282
2020-08-19,Hammersmith and Fulham,E09000013,-39.0,-37.0,,-56,-63.0,20.0,288
2020-08-18,Westminster,E09000033,-59.0,-44.0,-24.0,-66,-64.0,18.0,308
2020-08-18,Camden,E09000007,-57.0,-42.0,14.0,-68,-67.0,19.0,282
2020-08-18,Enfield,E09000010,-12.0,-14.0,,-44,-48.0,13.0,285
2020-08-18,Merton,E09000024,-19.0,-17.0,,-51,-56.0,17.0,299
2020-08-18,Barnet,E09000003,-10.0,-20.0,,-45,-56.0,15.0,278
2020-08-18,Sutton,E09000029,,-15.0,,-53,-55.0,15.0,304
2020-08-18,Redbridge,E09000026,0.0,-11.0,,-47,-54.0,14.0,301
2020-08-18,Haringey,E09000014,-11.0,-17.0,,-48,-57.0,15.0,289
2020-08-18,Waltham Forest,E09000031,-4.0,-10.0,,-47,-55.0,15.0,306
2020-08-18,Islington,E09000019,-47.0,-33.0,,-62,-68.0,21.0,294
2020-08-18,Bromley,E09000006,-2.0,-15.0,,-49,-59.0,17.0,281
2020-08-18,Havering,E09000016,-10.0,-13.0,,-45,-50.0,13.0,291
2020-08-18,Barking and Dagenham,E09000002,-14.0,-14.0,,-38,-45.0,11.0,277
2020-08-18,Brent,E09000005,-7.0,-16.0,,-44,-49.0,13.0,280
2020-08-18,Newham,E09000025,-16.0,-15.0,,-47,-52.0,13.0,300
2020-08-18,Tower Hamlets,E09000030,-42.0,-18.0,-1.0,-58,-65.0,19.0,305
2020-08-18,Richmond upon Thames,E09000027,-16.0,-17.0,,-53,-64.0,18.0,302
2020-08-18,Ealing,E09000009,-6.0,-16.0,,-48,-51.0,14.0,284
2020-08-18,Southwark,E09000028,-34.0,-24.0,7.0,-58,-61.0,18.0,303
2020-08-18,Harrow,E09000015,-9.0,-20.0,,-51,-52.0,15.0,290
2020-08-18,Wandsworth,E09000032,-19.0,-22.0,,-51,-64.0,20.0,307
2020-08-18,City of London,E09000001,-78.0,-69.0,-56.0,-76,,,276
2020-08-18,Bexley,E09000004,-10.0,-15.0,,-51,-52.0,15.0,279
2020-08-18,Lewisham,E09000023,-13.0,-7.0,,-48,-60.0,17.0,298
2020-08-18,Lambeth,E09000022,-32.0,-20.0,,-62,-61.0,18.0,297
2020-08-18,Kensington and Chelsea,E09000020,-47.0,-23.0,,-63,-60.0,17.0,295
2020-08-18,Hammersmith and Fulham,E09000013,-37.0,-31.0,,-54,-62.0,17.0,288
2020-08-18,Croydon,E09000008,-10.0,-13.0,,-49,-52.0,15.0,283
2020-08-18,Hillingdon,E09000017,-19.0,-15.0,,-65,-52.0,15.0,292
2020-08-18,Greenwich,E09000011,-9.0,-13.0,,-41,-56.0,16.0,286
2020-08-18,Hackney,E09000012,-27.0,-15.0,,-51,-59.0,16.0,287
2020-08-18,Kingston upon Thames,E09000021,-10.0,-22.0,,-54,-59.0,17.0,296
2020-08-18,Hounslow,E09000018,-12.0,-19.0,,-46,-51.0,14.0,293
2020-08-17,Havering,E09000016,-10.0,-14.0,,-44,-53.0,13.0,291
2020-08-17,Barking and Dagenham,E09000002,-16.0,-15.0,,-38,-47.0,11.0,277
2020-08-17,Hackney,E09000012,-31.0,-19.0,,-52,-62.0,16.0,287
2020-08-17,Brent,E09000005,-7.0,-16.0,,-44,-51.0,13.0,280
2020-08-17,Lewisham,E09000023,-16.0,-11.0,,-51,-62.0,17.0,298
2020-08-17,Richmond upon Thames,E09000027,-18.0,-18.0,,-56,-66.0,17.0,302
2020-08-17,Croydon,E09000008,-11.0,-14.0,,-48,-53.0,14.0,283
2020-08-17,Tower Hamlets,E09000030,-42.0,-20.0,-10.0,-57,-67.0,18.0,305
2020-08-17,Hounslow,E09000018,-11.0,-18.0,,-46,-53.0,14.0,293
2020-08-17,Newham,E09000025,-18.0,-16.0,,-46,-53.0,13.0,300
2020-08-17,Waltham Forest,E09000031,-6.0,-14.0,,-49,-57.0,14.0,306
2020-08-17,Ealing,E09000009,-7.0,-16.0,,-49,-53.0,14.0,284
2020-08-17,Hammersmith and Fulham,E09000013,-36.0,-31.0,,-53,-64.0,18.0,288
2020-08-17,Lambeth,E09000022,-32.0,-21.0,,-61,-63.0,18.0,297
2020-08-17,Southwark,E09000028,-34.0,-24.0,2.0,-58,-63.0,18.0,303
2020-08-17,Harrow,E09000015,-8.0,-18.0,,-52,-54.0,15.0,290
2020-08-17,Kensington and Chelsea,E09000020,-51.0,-24.0,,-59,-62.0,17.0,295
2020-08-17,Bromley,E09000006,-6.0,-16.0,,-50,-61.0,16.0,281
2020-08-17,Bexley,E09000004,-8.0,-12.0,,-48,-54.0,14.0,279
2020-08-17,Barnet,E09000003,-10.0,-19.0,,-48,-58.0,15.0,278
2020-08-17,Redbridge,E09000026,-4.0,-13.0,,-47,-56.0,15.0,301
2020-08-17,Hillingdon,E09000017,-19.0,-16.0,,-64,-53.0,14.0,292
2020-08-17,Westminster,E09000033,-59.0,-44.0,-33.0,-64,-65.0,18.0,308
2020-08-17,Greenwich,E09000011,-11.0,-15.0,,-40,-57.0,16.0,286
2020-08-17,Merton,E09000024,-20.0,-15.0,,-51,-59.0,16.0,299
2020-08-17,Enfield,E09000010,-13.0,-18.0,,-46,-50.0,13.0,285
2020-08-17,Islington,E09000019,-49.0,-34.0,,-61,-71.0,21.0,294
2020-08-17,Kingston upon Thames,E09000021,-9.0,-24.0,,-53,-62.0,17.0,296
2020-08-17,Camden,E09000007,-58.0,-44.0,,-67,-69.0,19.0,282
2020-08-17,Wandsworth,E09000032,-23.0,-22.0,,-52,-67.0,19.0,307
2020-08-17,Sutton,E09000029,,-15.0,,-53,-57.0,15.0,304
2020-08-17,Haringey,E09000014,-13.0,-22.0,,-50,-58.0,15.0,289
2020-08-17,City of London,E09000001,-79.0,-70.0,-58.0,-75,,,276
2020-08-16,Barnet,E09000003,-33.0,-24.0,46.0,-40,-17.0,4.0,278
2020-08-16,Hackney,E09000012,-46.0,-26.0,18.0,-44,-14.0,3.0,287
2020-08-16,Bexley,E09000004,-29.0,-20.0,17.0,-30,-11.0,3.0,279
2020-08-16,Harrow,E09000015,-38.0,-21.0,103.0,-35,-8.0,4.0,290
2020-08-16,Bromley,E09000006,-32.0,-23.0,25.0,-34,-8.0,3.0,281
2020-08-16,Merton,E09000024,-38.0,-24.0,58.0,-41,-13.0,3.0,299
2020-08-16,Redbridge,E09000026,-32.0,-21.0,31.0,-39,-12.0,4.0,301
2020-08-16,Hillingdon,E09000017,-32.0,-19.0,93.0,-62,-18.0,4.0,292
2020-08-16,Kingston upon Thames,E09000021,-31.0,-26.0,89.0,-33,-16.0,3.0,296
2020-08-16,Camden,E09000007,-61.0,-45.0,4.0,-60,-20.0,4.0,282
2020-08-16,Barking and Dagenham,E09000002,-33.0,-22.0,14.0,-28,-18.0,4.0,277
2020-08-16,Tower Hamlets,E09000030,-45.0,-27.0,-17.0,-50,-18.0,3.0,305
2020-08-16,Hammersmith and Fulham,E09000013,-51.0,-34.0,35.0,-52,-18.0,3.0,288
2020-08-16,City of London,E09000001,-70.0,-47.0,-44.0,-58,,,276
2020-08-16,Wandsworth,E09000032,-42.0,-28.0,34.0,-44,-11.0,3.0,307
2020-08-16,Ealing,E09000009,-29.0,-19.0,66.0,-41,-17.0,3.0,284
2020-08-16,Westminster,E09000033,-67.0,-45.0,-46.0,-64,-20.0,5.0,308
2020-08-16,Lewisham,E09000023,-32.0,-17.0,53.0,-39,-15.0,4.0,298
2020-08-16,Haringey,E09000014,-35.0,-28.0,13.0,-43,-26.0,4.0,289
2020-08-16,Hounslow,E09000018,-27.0,-17.0,33.0,-32,-20.0,5.0,293
2020-08-16,Greenwich,E09000011,-38.0,-23.0,8.0,-32,-14.0,4.0,286
2020-08-16,Sutton,E09000029,-31.0,-24.0,57.0,-35,-7.0,3.0,304
2020-08-16,Islington,E09000019,-55.0,-28.0,34.0,-48,-15.0,4.0,294
2020-08-16,Waltham Forest,E09000031,-29.0,-19.0,29.0,-42,-20.0,3.0,306
2020-08-16,Havering,E09000016,-35.0,-15.0,23.0,-32,-8.0,4.0,291
2020-08-16,Kensington and Chelsea,E09000020,-63.0,-29.0,-5.0,-62,-15.0,,295
2020-08-16,Brent,E09000005,-35.0,-19.0,98.0,-38,-20.0,4.0,280
2020-08-16,Enfield,E09000010,-36.0,-21.0,10.0,-36,-13.0,4.0,285
2020-08-16,Southwark,E09000028,-43.0,-24.0,3.0,-46,-19.0,4.0,303
2020-08-16,Croydon,E09000008,-35.0,-17.0,76.0,-35,-11.0,3.0,283
2020-08-16,Richmond upon Thames,E09000027,-35.0,-25.0,38.0,-42,-4.0,2.0,302
2020-08-16,Newham,E09000025,-40.0,-23.0,134.0,-40,-20.0,4.0,300
2020-08-16,Lambeth,E09000022,-44.0,-24.0,35.0,-46,-16.0,3.0,297
2020-08-15,Waltham Forest,E09000031,-31.0,-15.0,-7.0,-42,-25.0,6.0,306
2020-08-15,Enfield,E09000010,-32.0,-20.0,-1.0,-36,-18.0,6.0,285
2020-08-15,Redbridge,E09000026,-33.0,-20.0,2.0,-41,-17.0,6.0,301
2020-08-15,Merton,E09000024,-38.0,-18.0,20.0,-44,-18.0,5.0,299
2020-08-15,Kingston upon Thames,E09000021,-36.0,-25.0,38.0,-41,-14.0,6.0,296
2020-08-15,Hounslow,E09000018,-32.0,-18.0,4.0,-35,-21.0,6.0,293
2020-08-15,Lambeth,E09000022,-47.0,-21.0,4.0,-46,-21.0,6.0,297
2020-08-15,Hammersmith and Fulham,E09000013,-56.0,-34.0,6.0,-53,-22.0,6.0,288
2020-08-15,Bromley,E09000006,-36.0,-22.0,-8.0,-40,-16.0,6.0,281
2020-08-15,Lewisham,E09000023,-34.0,-11.0,6.0,-38,-22.0,6.0,298
2020-08-15,Greenwich,E09000011,-39.0,-20.0,-24.0,-32,-17.0,6.0,286
2020-08-15,City of London,E09000001,-71.0,-50.0,-48.0,-57,,,276
2020-08-15,Croydon,E09000008,-37.0,-15.0,31.0,-39,-16.0,6.0,283
2020-08-15,Westminster,E09000033,-69.0,-48.0,-54.0,-63,-20.0,7.0,308
2020-08-15,Hackney,E09000012,-46.0,-20.0,13.0,-44,-21.0,6.0,287
2020-08-15,Kensington and Chelsea,E09000020,-64.0,-30.0,-25.0,-63,-24.0,7.0,295
2020-08-15,Camden,E09000007,-63.0,-44.0,-20.0,-61,-23.0,7.0,282
2020-08-15,Bexley,E09000004,-30.0,-15.0,-5.0,-37,-12.0,6.0,279
2020-08-15,Sutton,E09000029,-34.0,-22.0,1.0,-41,-12.0,5.0,304
2020-08-15,Harrow,E09000015,-40.0,-19.0,53.0,-38,-18.0,6.0,290
2020-08-15,Southwark,E09000028,-47.0,-26.0,-18.0,-47,-22.0,5.0,303
2020-08-15,Tower Hamlets,E09000030,-45.0,-21.0,-37.0,-52,-22.0,6.0,305
2020-08-15,Richmond upon Thames,E09000027,-40.0,-18.0,1.0,-47,-11.0,5.0,302
2020-08-15,Newham,E09000025,-46.0,-21.0,73.0,-44,-24.0,6.0,300
2020-08-15,Brent,E09000005,-34.0,-19.0,65.0,-37,-25.0,6.0,280
2020-08-15,Ealing,E09000009,-29.0,-19.0,42.0,-42,-22.0,6.0,284
2020-08-15,Islington,E09000019,-57.0,-23.0,20.0,-48,-18.0,6.0,294
2020-08-15,Hillingdon,E09000017,-34.0,-17.0,61.0,-62,-18.0,6.0,292
2020-08-15,Wandsworth,E09000032,-43.0,-25.0,13.0,-44,-19.0,5.0,307
2020-08-15,Barking and Dagenham,E09000002,-33.0,-17.0,3.0,-26,-20.0,5.0,277
2020-08-15,Barnet,E09000003,-34.0,-22.0,10.0,-40,-23.0,6.0,278
2020-08-15,Haringey,E09000014,-38.0,-26.0,-1.0,-43,-29.0,6.0,289
2020-08-15,Havering,E09000016,-36.0,-17.0,9.0,-31,-12.0,5.0,291
2020-08-14,Bromley,E09000006,-24.0,-14.0,38.0,-47,-60.0,17.0,281
2020-08-14,Harrow,E09000015,-36.0,-17.0,27.0,-51,-53.0,17.0,290
2020-08-14,Kingston upon Thames,E09000021,-29.0,-21.0,,-53,-59.0,17.0,296
2020-08-14,Lambeth,E09000022,-45.0,-20.0,27.0,-58,-61.0,19.0,297
2020-08-14,Camden,E09000007,-67.0,-41.0,-9.0,-65,-67.0,20.0,282
2020-08-14,Haringey,E09000014,-27.0,-18.0,42.0,-47,-57.0,16.0,289
2020-08-14,Enfield,E09000010,-26.0,-16.0,0.0,-45,-48.0,14.0,285
2020-08-14,Hounslow,E09000018,-24.0,-15.0,40.0,-44,-51.0,15.0,293
2020-08-14,Merton,E09000024,-35.0,-15.0,35.0,-51,-55.0,16.0,299
2020-08-14,Brent,E09000005,-27.0,-14.0,61.0,-42,-50.0,15.0,280
2020-08-14,Barnet,E09000003,-28.0,-18.0,25.0,-49,-56.0,16.0,278
2020-08-14,Ealing,E09000009,-22.0,-14.0,51.0,-46,-52.0,15.0,284
2020-08-14,Kensington and Chelsea,E09000020,-56.0,-21.0,-13.0,-61,-61.0,18.0,295
2020-08-14,Waltham Forest,E09000031,-22.0,-12.0,9.0,-45,-55.0,15.0,306
2020-08-14,City of London,E09000001,-83.0,-70.0,-62.0,-75,-67.0,,276
2020-08-14,Havering,E09000016,-29.0,-14.0,37.0,-43,-52.0,14.0,291
2020-08-14,Greenwich,E09000011,-32.0,-16.0,9.0,-39,-55.0,16.0,286
2020-08-14,Hackney,E09000012,-44.0,-14.0,34.0,-48,-61.0,17.0,287
2020-08-14,Barking and Dagenham,E09000002,-26.0,-12.0,41.0,-36,-45.0,12.0,277
2020-08-14,Wandsworth,E09000032,-38.0,-19.0,40.0,-49,-64.0,19.0,307
2020-08-14,Croydon,E09000008,-28.0,-11.0,62.0,-47,-52.0,15.0,283
2020-08-14,Southwark,E09000028,-45.0,-23.0,-13.0,-55,-61.0,18.0,303
2020-08-14,Redbridge,E09000026,-23.0,-15.0,43.0,-47,-54.0,15.0,301
2020-08-14,Sutton,E09000029,-26.0,-17.0,61.0,-53,-53.0,15.0,304
2020-08-14,Islington,E09000019,-60.0,-30.0,24.0,-60,-68.0,21.0,294
2020-08-14,Tower Hamlets,E09000030,-54.0,-20.0,-30.0,-59,-65.0,20.0,305
2020-08-14,Westminster,E09000033,-71.0,-47.0,-49.0,-66,-63.0,19.0,308
2020-08-14,Hammersmith and Fulham,E09000013,-50.0,-26.0,14.0,-54,-62.0,18.0,288
2020-08-14,Bexley,E09000004,-26.0,-12.0,44.0,-49,-52.0,15.0,279
2020-08-14,Richmond upon Thames,E09000027,-33.0,-16.0,43.0,-53,-63.0,17.0,302
2020-08-14,Newham,E09000025,-36.0,-16.0,178.0,-48,-52.0,14.0,300
2020-08-14,Lewisham,E09000023,-25.0,-7.0,52.0,-45,-60.0,18.0,298
2020-08-14,Hillingdon,E09000017,-33.0,-14.0,32.0,-63,-52.0,15.0,292
2020-08-13,Westminster,E09000033,-71.0,-45.0,-40.0,-69,-65.0,20.0,308
2020-08-13,Camden,E09000007,-67.0,-41.0,4.0,-69,-69.0,21.0,282
2020-08-13,Enfield,E09000010,-22.0,-11.0,55.0,-45,-50.0,14.0,285
2020-08-13,Barnet,E09000003,-21.0,-14.0,88.0,-49,-58.0,17.0,278
2020-08-13,Wandsworth,E09000032,-35.0,-20.0,44.0,-53,-66.0,22.0,307
2020-08-13,Hackney,E09000012,-41.0,-13.0,69.0,-52,-62.0,18.0,287
2020-08-13,Haringey,E09000014,-25.0,-17.0,69.0,-48,-58.0,17.0,289
2020-08-13,Havering,E09000016,-23.0,-9.0,55.0,-48,-53.0,15.0,291
2020-08-13,Southwark,E09000028,-44.0,-23.0,-7.0,-61,-63.0,20.0,303
2020-08-13,Islington,E09000019,-59.0,-28.0,46.0,-63,-69.0,22.0,294
2020-08-13,Bexley,E09000004,-22.0,-10.0,55.0,-50,-53.0,16.0,279
2020-08-13,Harrow,E09000015,-26.0,-14.0,101.0,-53,-53.0,17.0,290
2020-08-13,Newham,E09000025,-35.0,-15.0,214.0,-54,-54.0,15.0,300
2020-08-13,Richmond upon Thames,E09000027,-30.0,-15.0,43.0,-58,-65.0,21.0,302
2020-08-13,Brent,E09000005,-22.0,-12.0,122.0,-45,-51.0,15.0,280
2020-08-13,Sutton,E09000029,-23.0,-16.0,50.0,-58,-56.0,18.0,304
2020-08-13,Barking and Dagenham,E09000002,-21.0,-9.0,86.0,-39,-47.0,13.0,277
2020-08-13,Redbridge,E09000026,-18.0,-11.0,102.0,-50,-55.0,16.0,301
2020-08-13,Hounslow,E09000018,-23.0,-15.0,42.0,-48,-54.0,16.0,293
2020-08-13,Lewisham,E09000023,-24.0,-1.0,84.0,-53,-61.0,19.0,298
2020-08-13,City of London,E09000001,-83.0,-69.0,-64.0,-77,-71.0,,276
2020-08-13,Kensington and Chelsea,E09000020,-53.0,-17.0,2.0,-63,-62.0,19.0,295
2020-08-13,Kingston upon Thames,E09000021,-32.0,-22.0,,-56,-62.0,20.0,296
2020-08-13,Hammersmith and Fulham,E09000013,-46.0,-28.0,26.0,-57,-63.0,20.0,288
2020-08-13,Lambeth,E09000022,-42.0,-19.0,48.0,-62,-63.0,21.0,297
2020-08-13,Greenwich,E09000011,-26.0,-10.0,37.0,-44,-57.0,18.0,286
2020-08-13,Bromley,E09000006,-24.0,-13.0,39.0,-54,-61.0,19.0,281
2020-08-13,Croydon,E09000008,-26.0,-10.0,55.0,-51,-54.0,17.0,283
2020-08-13,Ealing,E09000009,-22.0,-13.0,76.0,-51,-54.0,16.0,284
2020-08-13,Tower Hamlets,E09000030,-54.0,-18.0,-7.0,-62,-66.0,22.0,305
2020-08-13,Waltham Forest,E09000031,-14.0,-4.0,59.0,-47,-57.0,16.0,306
2020-08-13,Hillingdon,E09000017,-29.0,-12.0,75.0,-66,-53.0,16.0,292
2020-08-13,Merton,E09000024,-35.0,-13.0,32.0,-53,-59.0,19.0,299
2020-08-12,Kensington and Chelsea,E09000020,-48.0,-20.0,7.0,-62,-61.0,17.0,295
2020-08-12,Enfield,E09000010,-16.0,-12.0,60.0,-46,-49.0,14.0,285
2020-08-12,Brent,E09000005,-13.0,-14.0,146.0,-43,-50.0,14.0,280
2020-08-12,Hackney,E09000012,-29.0,-14.0,104.0,-53,-61.0,17.0,287
2020-08-12,Lewisham,E09000023,-16.0,-3.0,103.0,-51,-60.0,18.0,298
2020-08-12,Lambeth,E09000022,-34.0,-19.0,74.0,-63,-63.0,19.0,297
2020-08-12,Newham,E09000025,-26.0,-12.0,269.0,-51,-52.0,14.0,300
2020-08-12,Islington,E09000019,-51.0,-31.0,63.0,-64,-68.0,21.0,294
2020-08-12,Haringey,E09000014,-17.0,-18.0,71.0,-52,-58.0,16.0,289
2020-08-12,Waltham Forest,E09000031,0.0,-7.0,60.0,-47,-57.0,15.0,306
2020-08-12,Croydon,E09000008,-16.0,-10.0,90.0,-50,-53.0,15.0,283
2020-08-12,Greenwich,E09000011,-17.0,-12.0,38.0,-41,-56.0,16.0,286
2020-08-12,Ealing,E09000009,-11.0,-15.0,76.0,-51,-53.0,15.0,284
2020-08-12,Hounslow,E09000018,-17.0,-18.0,50.0,-49,-53.0,15.0,293
2020-08-12,Barnet,E09000003,-13.0,-16.0,84.0,-48,-57.0,16.0,278
2020-08-12,Sutton,E09000029,-12.0,-12.0,80.0,-54,-55.0,16.0,304
2020-08-12,Havering,E09000016,-15.0,-8.0,50.0,-46,-52.0,14.0,291
2020-08-12,Westminster,E09000033,-65.0,-42.0,-30.0,-68,-64.0,18.0,308
2020-08-12,Richmond upon Thames,E09000027,-20.0,-20.0,48.0,-57,-65.0,19.0,302
2020-08-12,Barking and Dagenham,E09000002,-18.0,-9.0,68.0,-37,-47.0,12.0,277
2020-08-12,Kingston upon Thames,E09000021,-17.0,-23.0,,-56,-59.0,18.0,296
2020-08-12,Camden,E09000007,-59.0,-41.0,28.0,-68,-67.0,19.0,282
2020-08-12,Wandsworth,E09000032,-22.0,-18.0,72.0,-52,-65.0,20.0,307
2020-08-12,Hillingdon,E09000017,-21.0,-14.0,81.0,-66,-52.0,16.0,292
2020-08-12,Bromley,E09000006,-11.0,-14.0,46.0,-50,-60.0,18.0,281
2020-08-12,Tower Hamlets,E09000030,-43.0,-17.0,9.0,-58,-65.0,19.0,305
2020-08-12,Redbridge,E09000026,-7.0,-11.0,117.0,-48,-55.0,15.0,301
2020-08-12,Southwark,E09000028,-36.0,-23.0,10.0,-58,-62.0,18.0,303
2020-08-12,Hammersmith and Fulham,E09000013,-39.0,-28.0,42.0,-56,-62.0,18.0,288
2020-08-12,Merton,E09000024,-20.0,-13.0,67.0,-52,-57.0,17.0,299
2020-08-12,Bexley,E09000004,-13.0,-8.0,84.0,-50,-52.0,15.0,279
2020-08-12,Harrow,E09000015,-16.0,-15.0,112.0,-49,-53.0,16.0,290
2020-08-12,City of London,E09000001,-80.0,-68.0,-56.0,-76,-70.0,,276
2020-08-11,Westminster,E09000033,-63.0,-39.0,-21.0,-67,-65.0,18.0,308
2020-08-11,Merton,E09000024,-22.0,-12.0,89.0,-52,-59.0,17.0,299
2020-08-11,Greenwich,E09000011,-15.0,-11.0,51.0,-43,-57.0,16.0,286
2020-08-11,Barnet,E09000003,-13.0,-17.0,114.0,-46,-59.0,16.0,278
2020-08-11,Hackney,E09000012,-31.0,-13.0,125.0,-52,-62.0,16.0,287
2020-08-11,Hounslow,E09000018,-16.0,-14.0,75.0,-47,-54.0,15.0,293
2020-08-11,Redbridge,E09000026,-5.0,-10.0,131.0,-48,-56.0,15.0,301
2020-08-11,Hillingdon,E09000017,-20.0,-12.0,99.0,-66,-54.0,15.0,292
2020-08-11,Kensington and Chelsea,E09000020,-50.0,-19.0,13.0,-62,-62.0,16.0,295
2020-08-11,Lewisham,E09000023,-18.0,-3.0,113.0,-50,-62.0,18.0,298
2020-08-11,Bromley,E09000006,-11.0,-12.0,53.0,-51,-62.0,17.0,281
2020-08-11,Hammersmith and Fulham,E09000013,-39.0,-29.0,50.0,-54,-64.0,17.0,288
2020-08-11,Lambeth,E09000022,-32.0,-15.0,75.0,-63,-63.0,18.0,297
2020-08-11,City of London,E09000001,-80.0,-69.0,-57.0,-76,-70.0,,276
2020-08-11,Kingston upon Thames,E09000021,-16.0,-21.0,,-56,-61.0,17.0,296
2020-08-11,Croydon,E09000008,-17.0,-11.0,92.0,-51,-55.0,16.0,283
2020-08-11,Ealing,E09000009,-10.0,-13.0,104.0,-50,-54.0,14.0,284
2020-08-11,Enfield,E09000010,-15.0,-12.0,79.0,-44,-51.0,13.0,285
2020-08-11,Havering,E09000016,-14.0,-9.0,57.0,-46,-54.0,14.0,291
2020-08-11,Brent,E09000005,-14.0,-11.0,178.0,-43,-51.0,13.0,280
2020-08-11,Harrow,E09000015,-13.0,-15.0,131.0,-50,-55.0,16.0,290
2020-08-11,Newham,E09000025,-19.0,-11.0,285.0,-49,-54.0,13.0,300
2020-08-11,Islington,E09000019,-49.0,-28.0,73.0,-63,-70.0,20.0,294
2020-08-11,Bexley,E09000004,-15.0,-10.0,70.0,-53,-54.0,15.0,279
2020-08-11,Tower Hamlets,E09000030,-43.0,-16.0,14.0,-58,-67.0,19.0,305
2020-08-11,Richmond upon Thames,E09000027,-19.0,-14.0,68.0,-54,-66.0,18.0,302
2020-08-11,Southwark,E09000028,-34.0,-22.0,18.0,-59,-63.0,18.0,303
2020-08-11,Waltham Forest,E09000031,-7.0,-7.0,71.0,-46,-57.0,15.0,306
2020-08-11,Barking and Dagenham,E09000002,-17.0,-12.0,105.0,-37,-47.0,12.0,277
2020-08-11,Camden,E09000007,-59.0,-39.0,40.0,-67,-68.0,18.0,282
2020-08-11,Sutton,E09000029,-14.0,-11.0,97.0,-56,-56.0,16.0,304
2020-08-11,Haringey,E09000014,-14.0,-16.0,112.0,-50,-59.0,15.0,289
2020-08-11,Wandsworth,E09000032,-21.0,-19.0,79.0,-52,-66.0,20.0,307
2020-08-10,Camden,E09000007,-59.0,-39.0,52.0,-66,-68.0,18.0,282
2020-08-10,Haringey,E09000014,-12.0,-14.0,120.0,-49,-58.0,14.0,289
2020-08-10,Kingston upon Thames,E09000021,-13.0,-18.0,,-54,-61.0,16.0,296
2020-08-10,Ealing,E09000009,-10.0,-12.0,117.0,-49,-54.0,13.0,284
2020-08-10,Waltham Forest,E09000031,-2.0,-5.0,83.0,-44,-57.0,14.0,306
2020-08-10,Newham,E09000025,-20.0,-10.0,325.0,-46,-54.0,13.0,300
2020-08-10,Barnet,E09000003,-11.0,-12.0,114.0,-47,-58.0,14.0,278
2020-08-10,Tower Hamlets,E09000030,-42.0,-14.0,16.0,-57,-66.0,18.0,305
2020-08-10,Croydon,E09000008,-16.0,-11.0,109.0,-49,-55.0,14.0,283
2020-08-10,Hillingdon,E09000017,-22.0,-9.0,128.0,-65,-54.0,14.0,292
